Posting Date,CustomerName,BILL TO STATE,Item/Service Description(sku),Segment,Basic Value,TOTAL COGS
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Jammu and Kashmir,BH41-BK,45439FLIPKART MARKETPLACE-MUMBAIJammu and KashmirBH41-BK,"1,235.59",626.84
27/05/2024,PAYTM E-COMMERCE PVT. LTD-B2C,Maharashtra,EM06-TYPE-C-BL,45439PAYTM E-COMMERCE PVT. LTD-B2CMaharashtraEM06-TYPE-C-BL,350.85,165.72
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Telangana,BTW09-AIR-BL,45439FLIPKART MARKETPLACE-MUMBAITelanganaBTW09-AIR-BL,804.24,452.95
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Uttar Pradesh,EM01 BK,45439FLIPKART MARKETPLACE-MUMBAIUttar PradeshEM01 BK,338.14,162.17
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Madhya Pradesh,BTW12-KHROME-PL,45439FLIPKART MARKETPLACE-MUMBAIMadhya PradeshBTW12-KHROME-PL,931.36,619.58
27/05/2024,CASHFREE,Tamil Nadu,EM06 BK,45439CASHFREETamil NaduEM06 BK,266.1,149.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,EM06-TYPE-C-BL,45439FLIPKART MARKETPLACE-MUMBAIKeralaEM06-TYPE-C-BL,301.69,144.11
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,SBA15 Bk,45439FLIPKART MARKETPLACE-MUMBAIKeralaSBA15 Bk,812.71,662.95
27/05/2024,CUSTOMER REPLACEMENT,Tamil Nadu,SBW200 BK,45439CUSTOMER REPLACEMENTTamil NaduSBW200 BK,"11,862.72","6,979.58"
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Odisha,BH41-BL,45439FLIPKART MARKETPLACE-MUMBAIOdishaBH41-BL,"1,235.59",770.66
27/05/2024,CASHFREE,Maharashtra,EM06 BK,45439CASHFREEMaharashtraEM06 BK,266.1,149.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Delhi,SBA10 GOLD,45439FLIPKART MARKETPLACE-MUMBAIDelhiSBA10 GOLD,888.98,497.47
27/05/2024,CRED-B2C SALE,Maharashtra,BTW100-XTREME-BL,45439CRED-B2C SALEMaharashtraBTW100-XTREME-BL,719.49,628.02
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Delhi,BTW12-KHROME-PL,45439FLIPKART MARKETPLACE-MUMBAIDelhiBTW12-KHROME-PL,931.36,619.58
27/05/2024,PAYTM E-COMMERCE PVT. LTD-B2C,Tamil Nadu,EM06-TYPE-C-BL,45439PAYTM E-COMMERCE PVT. LTD-B2CTamil NaduEM06-TYPE-C-BL,350.85,144.11
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,BTW100 XTREME BK,45439FLIPKART MARKETPLACE-MUMBAIKeralaBTW100 XTREME BK,"1,100.85",624.5
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIKeralaEM06 BK,253.39,149.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Jharkhand,SBA20-PRO-BK,45439FLIPKART MARKETPLACE-MUMBAIJharkhandSBA20-PRO-BK,"1,435.59",706.27
27/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Karnataka,BTW300 BL,45439ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHKarnatakaBTW300 BL,"3,324.75","3,324.75"
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,SBA20-KONCERT-BK,45439FLIPKART MARKETPLACE-MUMBAIKeralaSBA20-KONCERT-BK,"1,524.58",732.69
27/05/2024,PAYTM E-COMMERCE PVT. LTD-B2C,Tamil Nadu,BTW09-AIR-BK,45439PAYTM E-COMMERCE PVT. LTD-B2CTamil NaduBTW09-AIR-BK,787.29,443.63
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Andhra Pradesh,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIAndhra PradeshEM06 BK,253.39,149.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Jharkhand,BTW09-AIR-BL,45439FLIPKART MARKETPLACE-MUMBAIJharkhandBTW09-AIR-BL,804.24,452.95
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Telangana,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAITelanganaEM06 BK,253.39,149.27
27/05/2024,DELHIVERY-COD,Karnataka,SBA10 GOLD,45439DELHIVERY-CODKarnatakaSBA10 GOLD,994.92,497.47
27/05/2024,DELHIVERY-COD,Karnataka,SBA10 GOLD,45439DELHIVERY-CODKarnatakaSBA10 GOLD,994.92,497.47
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Maharashtra,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIMaharashtraEM06 BK,253.39,149.27
27/05/2024,BI World India Pvt Ltd(Marketplace),Maharashtra,SBA20 BK,45439BI World India Pvt Ltd(Marketplace)MaharashtraSBA20 BK,932.2,610.91
27/05/2024,PAYTM E-COMMERCE PVT. LTD-B2C,Gujarat,SBA20 BK,45439PAYTM E-COMMERCE PVT. LTD-B2CGujaratSBA20 BK,"1,155.93",855.83
27/05/2024,CUSTOMER REPLACEMENT,Gujarat,ATOMIK BB25 BK,45439CUSTOMER REPLACEMENTGujaratATOMIK BB25 BK,"3,812.71","2,666.00"
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,West Bengal,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIWest BengalEM06 BK,253.39,149.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Odisha,SBA15 Bk,45439FLIPKART MARKETPLACE-MUMBAIOdishaSBA15 Bk,804.24,550
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Tamil Nadu,BTW300-XTREME-BL,45439FLIPKART MARKETPLACE-MUMBAITamil NaduBTW300-XTREME-BL,"1,355.08",718.28
27/05/2024,TATACLIQ MARKETPLACE,Maharashtra,SBA20-KONCERT-BK,45439TATACLIQ MARKETPLACEMaharashtraSBA20-KONCERT-BK,"1,439.83",732.69
27/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Karnataka,SBW600 BK,45439ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHKarnatakaSBW600 BK,"10,383.11","10,383.11"
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Goa,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIGoaEM06 BK,253.39,149.27
27/05/2024,ONLINE PERFUMES PVT. LTD,Haryana,SBA20 BK,45439ONLINE PERFUMES PVT. LTDHaryanaSBA20 BK,"4,191.00","2,322.57"
27/05/2024,CASHFREE,Maharashtra,EM06-TYPE-C-BL,45439CASHFREEMaharashtraEM06-TYPE-C-BL,350.85,191.51
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Jharkhand,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIJharkhandEM06 BK,253.39,149.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Nagaland,SBA20-PRO-BK,45439FLIPKART MARKETPLACE-MUMBAINagalandSBA20-PRO-BK,"1,439.83",706.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Maharashtra,BTW12-KHROME-PL,45439FLIPKART MARKETPLACE-MUMBAIMaharashtraBTW12-KHROME-PL,885.59,619.58
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Tamil Nadu,BTW12-KHROME-BL,45439FLIPKART MARKETPLACE-MUMBAITamil NaduBTW12-KHROME-BL,980.51,638.94
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Maharashtra,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIMaharashtraEM06 BK,253.39,149.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Karnataka,BTW100 XTREME BK,45439FLIPKART MARKETPLACE-MUMBAIKarnatakaBTW100 XTREME BK,"1,185.59",624.5
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,SBA20-PRO-BK,45439FLIPKART MARKETPLACE-MUMBAIKeralaSBA20-PRO-BK,"1,435.59",706.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Maharashtra,BTW09-AIR-BL,45439FLIPKART MARKETPLACE-MUMBAIMaharashtraBTW09-AIR-BL,804.24,452.95
27/05/2024,TATACLIQ MARKETPLACE,Maharashtra,BTW100 XTREME BK,45439TATACLIQ MARKETPLACEMaharashtraBTW100 XTREME BK,846.61,624.5
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Gujarat,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIGujaratEM06 BK,253.39,149.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Assam,BTW300-XTREME-BL,45439FLIPKART MARKETPLACE-MUMBAIAssamBTW300-XTREME-BL,"1,355.08",718.28
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Haryana,SBA20-PRO-BK,45439FLIPKART MARKETPLACE-MUMBAIHaryanaSBA20-PRO-BK,"1,435.59",706.27
27/05/2024,PAYTM E-COMMERCE PVT. LTD-B2C,Kerala,EM01 TYPE C BK,45439PAYTM E-COMMERCE PVT. LTD-B2CKeralaEM01 TYPE C BK,955.94,749.16
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,SBA20-KONCERT-BK,45439FLIPKART MARKETPLACE-MUMBAIKeralaSBA20-KONCERT-BK,"1,524.58",732.69
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Odisha,SBA20-PRO-BK,45439FLIPKART MARKETPLACE-MUMBAIOdishaSBA20-PRO-BK,"1,435.59",706.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,West Bengal,SBA20 BK,45439FLIPKART MARKETPLACE-MUMBAIWest BengalSBA20 BK,"1,143.22",610.91
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Telangana,BTW12-KHROME-PL,45439FLIPKART MARKETPLACE-MUMBAITelanganaBTW12-KHROME-PL,885.59,619.58
27/05/2024,CASHFREE,Maharashtra,EM06-TYPE-C-BL,45439CASHFREEMaharashtraEM06-TYPE-C-BL,688.98,383.02
27/05/2024,CASHFREE,Karnataka,EM06-TYPE-C-BL,45439CASHFREEKarnatakaEM06-TYPE-C-BL,350.85,191.51
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Tamil Nadu,SBA20 BK,45439FLIPKART MARKETPLACE-MUMBAITamil NaduSBA20 BK,"1,143.22",610.91
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,West Bengal,SBW100-NXT-BK,45439FLIPKART MARKETPLACE-MUMBAIWest BengalSBW100-NXT-BK,"3,388.98","2,142.35"
27/05/2024,CASHFREE,Karnataka,SBA15-GM,45439CASHFREEKarnatakaSBA15-GM,846.61,695
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Karnataka,BTW12-KHROME-PL,45439FLIPKART MARKETPLACE-MUMBAIKarnatakaBTW12-KHROME-PL,885.59,619.58
27/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Karnataka,BTW12 KHROME BK,45439ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHKarnatakaBTW12 KHROME BK,"1,992.36","1,992.36"
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Gujarat,EM01 BK,45439FLIPKART MARKETPLACE-MUMBAIGujaratEM01 BK,422.88,162.17
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Telangana,BTW09-AIR-BK,45439FLIPKART MARKETPLACE-MUMBAITelanganaBTW09-AIR-BK,804.24,443.63
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Telangana,SBA20-PRO-BK,45439FLIPKART MARKETPLACE-MUMBAITelanganaSBA20-PRO-BK,"1,439.83",706.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Uttar Pradesh,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIUttar PradeshEM06 BK,253.39,149.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Tamil Nadu,BTW100 XTREME BK,45439FLIPKART MARKETPLACE-MUMBAITamil NaduBTW100 XTREME BK,"1,185.59",624.5
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIKeralaEM06 BK,253.39,149.27
27/05/2024,DELHIVERY-COD,Maharashtra,SBA20-PRO-BK,45439DELHIVERY-CODMaharashtraSBA20-PRO-BK,"1,503.39",706.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Andhra Pradesh,SBW150-NXT-BK,45439FLIPKART MARKETPLACE-MUMBAIAndhra PradeshSBW150-NXT-BK,"4,660.17","3,030.43"
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,SBA20-PRO-BK,45439FLIPKART MARKETPLACE-MUMBAIKeralaSBA20-PRO-BK,"1,439.83",706.27
27/05/2024,CASHFREE,Gujarat,SBA01-KRISP-DOLBY-BK,45439CASHFREEGujaratSBA01-KRISP-DOLBY-BK,"6,778.81","2,910.00"
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Tamil Nadu,BTW12-KHROME-PL,45439FLIPKART MARKETPLACE-MUMBAITamil NaduBTW12-KHROME-PL,885.59,619.58
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,SBA20-PRO-BK,45439FLIPKART MARKETPLACE-MUMBAIKeralaSBA20-PRO-BK,"1,439.83",706.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,BTW300 BL,45439FLIPKART MARKETPLACE-MUMBAIKeralaBTW300 BL,"1,270.34",657.19
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Andhra Pradesh,EM06-TYPE-C-BL,45439FLIPKART MARKETPLACE-MUMBAIAndhra PradeshEM06-TYPE-C-BL,301.69,191.51
27/05/2024,DELHIVERY-COD,Maharashtra,SBA20-PRO-BK,45439DELHIVERY-CODMaharashtraSBA20-PRO-BK,"1,439.83",706.27
27/05/2024,CRED-B2C SALE,Maharashtra,SBA20 BK,45439CRED-B2C SALEMaharashtraSBA20 BK,"1,100.85",610.91
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Odisha,SBA20 BK,45439FLIPKART MARKETPLACE-MUMBAIOdishaSBA20 BK,"1,143.22",610.91
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,EM01 BK,45439FLIPKART MARKETPLACE-MUMBAIKeralaEM01 BK,422.88,162.17
27/05/2024,PAYTM E-COMMERCE PVT. LTD-B2C,Telangana,EM06-TYPE-C-BK,45439PAYTM E-COMMERCE PVT. LTD-B2CTelanganaEM06-TYPE-C-BK,350.85,186.52
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Karnataka,EM06-TYPE-C-BL,45439FLIPKART MARKETPLACE-MUMBAIKarnatakaEM06-TYPE-C-BL,301.69,191.51
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Punjab,BTW09-AIR-BL,45439FLIPKART MARKETPLACE-MUMBAIPunjabBTW09-AIR-BL,804.24,452.95
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Haryana,BTW09-AIR-BK,45439FLIPKART MARKETPLACE-MUMBAIHaryanaBTW09-AIR-BK,804.24,443.63
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Gujarat,BTW09-AIR-BL,45439FLIPKART MARKETPLACE-MUMBAIGujaratBTW09-AIR-BL,804.24,452.95
27/05/2024,TATACLIQ MARKETPLACE,Maharashtra,EM01 BK,45439TATACLIQ MARKETPLACEMaharashtraEM01 BK,422.88,162.17
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIKeralaEM06 BK,253.39,149.27
27/05/2024,TATACLIQ MARKETPLACE,Assam,SBA20-PRO-BK,45439TATACLIQ MARKETPLACEAssamSBA20-PRO-BK,"1,524.58",706.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Maharashtra,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIMaharashtraEM06 BK,253.39,149.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Delhi,EM01 BK,45439FLIPKART MARKETPLACE-MUMBAIDelhiEM01 BK,422.88,162.17
27/05/2024,CRED-B2C SALE,Maharashtra,BTW100-XTREME-BL,45439CRED-B2C SALEMaharashtraBTW100-XTREME-BL,719.49,628.02
27/05/2024,CASHFREE,Kerala,EM06-TYPE-C-BL,45439CASHFREEKeralaEM06-TYPE-C-BL,350.85,191.51
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Maharashtra,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIMaharashtraEM06 BK,253.39,149.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Uttar Pradesh,BTW09-AIR-BK,45439FLIPKART MARKETPLACE-MUMBAIUttar PradeshBTW09-AIR-BK,804.24,443.63
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Punjab,BTW09-AIR-BK,45439FLIPKART MARKETPLACE-MUMBAIPunjabBTW09-AIR-BK,804.24,443.63
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Uttar Pradesh,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIUttar PradeshEM06 BK,253.39,149.27
27/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,SPR-BP-GBXBH41-BK,45439ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiSPR-BP-GBXBH41-BK,"9,250.00","9,250.00"
27/05/2024,CASHFREE,West Bengal,SBA15-GM,45439CASHFREEWest BengalSBA15-GM,846.61,695
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,BH41-BL,45439FLIPKART MARKETPLACE-MUMBAIKeralaBH41-BL,"1,235.59",770.66
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Odisha,SBA20-PRO-BK,45439FLIPKART MARKETPLACE-MUMBAIOdishaSBA20-PRO-BK,"1,439.83",706.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIKeralaEM06 BK,253.39,149.27
27/05/2024,CASHFREE,Maharashtra,EM06-TYPE-C-BK,45439CASHFREEMaharashtraEM06-TYPE-C-BK,350.85,186.52
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Uttar Pradesh,BTW09-AIR-BK,45439FLIPKART MARKETPLACE-MUMBAIUttar PradeshBTW09-AIR-BK,804.24,443.63
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Tamil Nadu,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAITamil NaduEM06 BK,253.39,149.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Maharashtra,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIMaharashtraEM06 BK,253.39,149.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Jharkhand,BTW300-XTREME-Bk,45439FLIPKART MARKETPLACE-MUMBAIJharkhandBTW300-XTREME-Bk,"1,355.08",705.47
27/05/2024,DELHIVERY-COD,Maharashtra,BTW100 XTREME BK,45439DELHIVERY-CODMaharashtraBTW100 XTREME BK,"1,126.27",624.5
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Assam,BTW09-AIR-BK,45439FLIPKART MARKETPLACE-MUMBAIAssamBTW09-AIR-BK,804.24,443.63
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,EM01 BK,45439FLIPKART MARKETPLACE-MUMBAIKeralaEM01 BK,338.14,162.17
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Karnataka,BTW09-AIR-BK,45439FLIPKART MARKETPLACE-MUMBAIKarnatakaBTW09-AIR-BK,804.24,443.63
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Karnataka,BT03 BK,45439FLIPKART MARKETPLACE-MUMBAIKarnatakaBT03 BK,787.29,413.58
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Haryana,EM06-TYPE-C-BL,45439FLIPKART MARKETPLACE-MUMBAIHaryanaEM06-TYPE-C-BL,301.69,144.11
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Uttar Pradesh,BTW300 WH,45439FLIPKART MARKETPLACE-MUMBAIUttar PradeshBTW300 WH,"1,270.34",652.53
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Odisha,BTW12-KHROME-PL,45439FLIPKART MARKETPLACE-MUMBAIOdishaBTW12-KHROME-PL,931.36,619.58
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Karnataka,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIKarnatakaEM06 BK,253.39,149.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Andhra Pradesh,BTW09-AIR-BL,45439FLIPKART MARKETPLACE-MUMBAIAndhra PradeshBTW09-AIR-BL,804.24,452.95
27/05/2024,TATACLIQ MARKETPLACE,Maharashtra,SBA01-REKURVE-BK,45439TATACLIQ MARKETPLACEMaharashtraSBA01-REKURVE-BK,"4,236.44","2,129.66"
27/05/2024,Ecom Xpress -COD,Gujarat,SBA20-PRO-BK,45439Ecom Xpress -CODGujaratSBA20-PRO-BK,"1,503.39",706.27
27/05/2024,CASHFREE,Maharashtra,EM06-TYPE-C-BK,45439CASHFREEMaharashtraEM06-TYPE-C-BK,350.85,267.84
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Karnataka,BH41-BL,45439FLIPKART MARKETPLACE-MUMBAIKarnatakaBH41-BL,"1,235.59",770.66
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,West Bengal,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIWest BengalEM06 BK,253.39,149.27
27/05/2024,CASHFREE,Telangana,EM06-TYPE-C-BL,45439CASHFREETelanganaEM06-TYPE-C-BL,350.85,191.51
27/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Karnataka,EM06-TYPE-C-BK,45439ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHKarnatakaEM06-TYPE-C-BK,267.84,267.84
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Karnataka,SBA20-PRO-BK,45439FLIPKART MARKETPLACE-MUMBAIKarnatakaSBA20-PRO-BK,"1,439.83",706.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,SBA15 Bk,45439FLIPKART MARKETPLACE-MUMBAIKeralaSBA15 Bk,804.24,550
27/05/2024,DELHIVERY-COD,Maharashtra,BTW100 KHROME BL,45439DELHIVERY-CODMaharashtraBTW100 KHROME BL,867.8,911.55
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Madhya Pradesh,BTW300-XTREME-BL,45439FLIPKART MARKETPLACE-MUMBAIMadhya PradeshBTW300-XTREME-BL,"1,609.32",718.28
27/05/2024,CASHFREE,Tamil Nadu,SBW600 BK,45439CASHFREETamil NaduSBW600 BK,"18,644.07","10,383.11"
27/05/2024,CRED-B2C SALE,Karnataka,BTW100-XTREME-BL,45439CRED-B2C SALEKarnatakaBTW100-XTREME-BL,719.49,600.75
27/05/2024,PAYTM E-COMMERCE PVT. LTD-B2C,Punjab,SBA15-GM,45439PAYTM E-COMMERCE PVT. LTD-B2CPunjabSBA15-GM,617.8,695
27/05/2024,CUSTOMER REPLACEMENT,Maharashtra,EM01 BK,45439CUSTOMER REPLACEMENTMaharashtraEM01 BK,338.14,162.17
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Tamil Nadu,BH41-BL,45439FLIPKART MARKETPLACE-MUMBAITamil NaduBH41-BL,"1,235.59",770.66
27/05/2024,DELHIVERY-COD,Maharashtra,SBA20-PRO-BK,45439DELHIVERY-CODMaharashtraSBA20-PRO-BK,"1,503.39",706.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,SBA20 BK,45439FLIPKART MARKETPLACE-MUMBAIKeralaSBA20 BK,"1,143.22",610.91
27/05/2024,BI World India Pvt Ltd(Marketplace),Delhi,SBA20 BK,45439BI World India Pvt Ltd(Marketplace)DelhiSBA20 BK,932.2,610.91
27/05/2024,CASHFREE,Maharashtra,SBA20-KONCERT-BK,45439CASHFREEMaharashtraSBA20-KONCERT-BK,"1,482.20",732.69
27/05/2024,CASHFREE,Kerala,EM06-TYPE-C-BL,45439CASHFREEKeralaEM06-TYPE-C-BL,350.85,191.51
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Himachal Pradesh,BTW300 WH,45439FLIPKART MARKETPLACE-MUMBAIHimachal PradeshBTW300 WH,"1,270.34",652.53
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Madhya Pradesh,SBA15 Bk,45439FLIPKART MARKETPLACE-MUMBAIMadhya PradeshSBA15 Bk,804.24,550
27/05/2024,CUSTOMER REPLACEMENT,Gujarat,BTW300 BL,45439CUSTOMER REPLACEMENTGujaratBTW300 BL,"1,230.97",657.19
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,BTW300 BL,45439FLIPKART MARKETPLACE-MUMBAIKeralaBTW300 BL,"1,237.29",657.19
27/05/2024,TATACLIQ MARKETPLACE,Gujarat,BTW100 XTREME BK,45439TATACLIQ MARKETPLACEGujaratBTW100 XTREME BK,846.61,624.5
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Goa,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIGoaEM06 BK,253.39,149.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,BTW100 XTREME BK,45439FLIPKART MARKETPLACE-MUMBAIKeralaBTW100 XTREME BK,"1,100.85",624.5
27/05/2024,DELHIVERY-COD,Maharashtra,SBA10 GOLD,45439DELHIVERY-CODMaharashtraSBA10 GOLD,994.92,497.47
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Uttar Pradesh,EM06 BK,45439FLIPKART MARKETPLACE-MUMBAIUttar PradeshEM06 BK,253.39,149.27
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Gujarat,BTW100 XTREME BK,45439FLIPKART MARKETPLACE-MUMBAIGujaratBTW100 XTREME BK,"1,185.59",624.5
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Maharashtra,BTW300 BL,45439FLIPKART MARKETPLACE-MUMBAIMaharashtraBTW300 BL,"1,237.29",657.19
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Karnataka,BH41-BL,45439FLIPKART MARKETPLACE-MUMBAIKarnatakaBH41-BL,"1,235.59",770.66
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Delhi,BTW12-KHROME-PL,45439FLIPKART MARKETPLACE-MUMBAIDelhiBTW12-KHROME-PL,931.36,619.58
27/05/2024,DELHIVERY-COD,Maharashtra,EM06-TYPE-C-BK,45439DELHIVERY-CODMaharashtraEM06-TYPE-C-BK,346.61,186.52
27/05/2024,PAYTM E-COMMERCE PVT. LTD-B2C,Maharashtra,SBA20-KONCERT-BK,45439PAYTM E-COMMERCE PVT. LTD-B2CMaharashtraSBA20-KONCERT-BK,"1,566.95",732.69
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Karnataka,BTW12-KHROME-PL,45439FLIPKART MARKETPLACE-MUMBAIKarnatakaBTW12-KHROME-PL,885.59,644.31
27/05/2024,PAYTM E-COMMERCE PVT. LTD-B2C,Telangana,EM06-TYPE-C-BK,45439PAYTM E-COMMERCE PVT. LTD-B2CTelanganaEM06-TYPE-C-BK,350.85,186.52
27/05/2024,FLIPKART MARKETPLACE-MUMBAI,Kerala,BTW300-PLATINUM-BK,45439FLIPKART MARKETPLACE-MUMBAIKeralaBTW300-PLATINUM-BK,"4,236.44","1,471.54"
